,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1983-04-01,40.62707364987723,41.78647547887365,-0.02813805100260458,25.53561461588549,25.86388744006251,-0.012773559063976148,6.967663098863825,7.8443616153246065,-0.11851511953418203,104.7674296589818,108.64481322580683,-0.036341029303912364,48.44134813541159,49.072495947200785,-0.012944964507683121,18.331631167686762,18.331368007588814,1.4355623046302668e-05
1983-07-01,41.33105657193302,42.024755151806694,-0.016644660544122836,25.990528376623782,26.04771325384334,-0.002197802940543614,7.307578986847256,7.893340674502872,-0.07710742443831808,106.55209176534221,108.86657555209153,-0.02148906480633528,48.50840868638638,49.322302583428595,-0.016639205920005118,18.436717257181975,18.37878895911239,0.0031469536524149078
1983-10-01,42.074433454628945,42.28294756189595,-0.0049435989930821655,26.305443708517434,26.243032206956293,0.002375388812714263,7.966443813938967,7.948307222095396,0.0022792187768305716,108.23867331797852,109.12961536728581,-0.008197580649784264,48.64717987770683,49.57693403177939,-0.018931846502957317,18.55913914999534,18.429476556552707,0.007010974705728756
1984-01-01,42.77440381024734,42.55825069746764,0.005066139717271767,26.467281718678084,26.448473726108794,0.000710865533458449,8.656246379967609,8.006997212236804,0.07796537426415506,110.00256973582741,109.42732878792393,0.00524306185747303,48.94325953407817,49.837444883864876,-0.018104948335351256,18.631076474762114,18.482717075615525,0.007994881427698886
1984-04-01,43.33300556439776,42.84767197153614,0.011263284011586716,26.757562282321572,26.662669670645418,0.0035526881114131825,8.850042250750619,8.067096255570297,0.09262863520524967,110.99843161107792,109.75251233633485,0.011288128442063616,49.33748949209441,50.10431944581515,-0.015422992848883155,18.71152711553167,18.537870786230265,0.009324048021762454
1984-07-01,43.6400545904549,43.14828238965959,0.011332800723809822,26.856896843818078,26.88422259011784,-0.0010169400616337754,8.963101444160438,8.126616927158071,0.0979715955784326,111.22416569882223,110.09825952683656,0.010174440150528596,49.84622829909208,50.377482871499964,-0.0106014742797087,18.751795672765383,18.594383754129044,0.008429930624267445
1984-10-01,43.880472092139726,43.45738035683554,0.009688698155522868,27.096897631058955,27.11174982567321,-0.0005479640493795124,8.79757480103014,8.183986921482898,0.0722966621212362,111.65949584899224,110.45836804677718,0.010815334608976102,50.35931894175932,50.65637082128622,-0.00588131876291742,18.73999619533199,18.651804203768496,0.004717192227106093
1985-01-01,44.171644142638264,43.77249765937261,0.009077335131662423,27.525338788707117,27.34380422176377,0.006617024409608874,8.456654341760833,8.238095975272094,0.026184381264870993,112.23275003494682,110.82726461500438,0.012602025716266674,50.794555283412244,50.940069097150065,-0.0028606566123663413,18.745116744761294,18.709773417654464,0.0018872482308069927
1985-04-01,44.46272474184625,44.09136076430882,0.008387329674288235,27.76290378643084,27.57887855892787,0.006650523274877251,8.561913705877831,8.288183687671332,0.032492880578482985,112.71231228351506,111.20005489321896,0.013507787919086134,51.17243954959561,51.22745456273703,-0.0010745131899128069,18.76767100978651,18.767983547716728,-1.6652856272614258e-05
1985-07-01,45.03429739029917,44.411880727843666,0.01391734609510964,28.273886086400573,27.815527576150835,0.016344214847125116,8.440204870303571,8.33361460845393,0.0127092934009716,112.75000853949359,111.57265756129182,0.01049703812331959,51.554095015968805,51.51728624339712,0.0007142384954335057,18.955438614186512,18.82614510186999,0.006844287841905938
1985-10-01,45.250384488783034,44.73214159757607,0.011518872473680553,28.30023816960747,28.052372167175683,0.008797022868264559,8.752006986218339,8.373918431956977,0.044161117003177264,112.98629813803431,111.9418815286053,0.00928673425569837,51.8801039227395,51.808259846052124,0.0013857695419856597,18.97857316307084,18.883964800084453,0.004997475868108836
1986-01-01,45.538070212716484,45.050564174612845,0.010763176808938901,28.524069305976685,28.288275222480134,0.00830085219628307,8.722513326990725,8.408693122856167,0.036641355672080156,112.49340248815443,112.30523071218715,0.001674136690583694,52.255345920118025,52.09906457764703,0.0029952056374464853,19.105333288629936,18.941226823328908,0.008626665987241822
