,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1955-07-01,26.37058438479767,25.881948401690586,15.976717060491925,15.649384566923374,4.58165006127193,4.1843547608275005,113.4943679790406,112.808376767385,64.7605452293255,65.18035387514182,10.036855294393446,9.867431588014549
1955-10-01,26.454525131160345,25.982044505766996,16.016992020410218,15.716158882365294,4.774248559562267,4.202744966928524,114.54798643370574,112.66723622512235,64.47232306553548,64.76169544754381,10.024145098104931,9.936040811390935
1956-01-01,26.28237019349499,26.0761125536364,15.907388631664306,15.780060802593791,4.679948045601867,4.218078445535835,114.93356662760095,112.49946813493706,64.24187574771017,64.35537981080631,9.949644493728373,10.003690024731634
1956-04-01,26.426474533139896,26.164824895194965,15.928644771736353,15.841445153452193,4.563500972046445,4.23021806484313,114.87185013756864,112.30332393278732,63.98941530864699,63.96040485534099,10.021492682109292,10.070791362731704
1956-07-01,26.325042380837957,26.24899679111008,15.87439888155235,15.90075403500013,4.566540759946552,4.239307910136942,114.07449419715033,112.07858810308458,63.7017483802422,63.575724269184505,10.044155588565559,10.137734428427118
1956-10-01,26.682186311817357,26.32962111721844,16.076946858449357,15.958492308217062,4.470277227540866,4.245701620496957,114.3762852173332,111.82665020157248,63.4263442862778,63.200335763161426,10.178376628400546,10.204888266476566
1957-01-01,26.783154334212266,26.407752968561216,16.071124064968338,16.01515647923733,4.4314475957623705,4.249958233312854,114.18647324825284,111.55013985803254,63.1495795409101,62.83333907780143,10.243595423851984,10.272572308117288
1957-04-01,26.646450006975122,26.484681464345332,16.042119754636225,16.07132492421168,4.397955575855964,4.252779949843297,113.61276863417038,111.25324733419157,62.84961294973339,62.47399456460186,10.241785754642184,10.341097656193734
1957-07-01,26.815654490490253,26.561945653119402,16.14844988243563,16.127619548250667,4.437062736701508,4.254984106037881,112.67532695272786,110.94175257027219,62.51493073908672,62.12177455345546,10.381861579817599,10.410765283318709
1957-10-01,26.436304912333863,26.64120408279308,16.165169363827452,16.184652646311747,3.955168811484466,4.2574797203318475,109.90897416980854,110.62283097477375,62.17096904191182,61.776394763805584,10.42181629417158,10.481820992390528
1958-01-01,25.665983604841887,26.72429410096613,15.913634459597905,16.24305831283216,3.6631969156673203,4.261289670236931,107.07692436805922,110.30464848377048,61.75095002832459,61.43781952182131,10.315735411801333,10.55449891072145
1958-04-01,25.76685505692489,26.812947570096124,15.98596699616018,16.303467659284056,3.5521156161490954,4.267244881297987,105.23608707373464,109.99483302726341,61.30880361865867,61.106257185949445,10.500047286637882,10.62900151732285
1958-07-01,26.290756340760296,26.90824213084612,16.120155109630737,16.366311975360137,3.8961474346100893,4.27577929460222,106.21339672053128,109.69889162306565,60.83910087845871,60.78210496819758,10.678062181521545,10.705383952464393
1958-10-01,26.802362601083836,27.01060256857645,16.19355123529326,16.431827855474904,4.292251724933807,4.286842979403696,107.39080803999612,109.41925065260035,60.40111118529232,60.465877143942706,10.835491512460047,10.78362069832307
1959-01-01,27.2141861508896,27.120070942498174,16.501876609657746,16.50010019743502,4.434963661601091,4.300140002672534,109.06400831460414,109.15611428728698,60.07592788240228,60.158113246334835,10.912571931109685,10.863668116431581
1959-04-01,27.726130203044374,27.236562602144513,16.73717114359148,16.57106488114924,4.741557483987099,4.315377768922436,110.72655931065019,108.90841722025479,59.79792772959116,59.85930279663547,11.026947902043462,10.94551402444142
1959-07-01,27.646825052366456,27.360054792854722,16.888483345688527,16.644658596574544,4.402458612829168,4.332345779357361,110.01086432528706,108.67505227086538,59.6102080186915,59.569876136900895,11.054008667590638,11.029176726972695
1959-10-01,27.63876650031877,27.490834311297657,16.880353111040318,16.720921846624492,4.524057193858457,4.351088304161229,109.68108527340279,108.45604909014193,59.365762085898126,59.29021911084261,11.088308345867619,11.114726453434013
1960-01-01,28.06733403959037,27.629377438004653,16.880496024120372,16.800049249350387,4.990019531636568,4.371696055487168,109.62283135133097,108.25226858443975,58.94363926956171,59.02073752787002,11.292301286939876,11.20225123057264
1960-04-01,27.83866158251342,27.776267530125295,17.09216028499227,16.882339988598357,4.4811045856261345,4.3943704374114985,109.49293200474153,108.06532929663109,58.881748293040815,58.76187927737706,11.213057178156744,11.291824934566861
1960-07-01,27.884537182542648,27.932379746284198,16.97417870156589,16.968150691665908,4.414525311794791,4.41968465724628,108.52605575491594,107.8976937718661,58.672158692288626,58.514039799120226,11.310582944473488,11.383580626376737
1960-10-01,27.430692962384345,28.098654078972203,16.961422936572152,17.05797807848698,3.8573293252306136,4.448282861495713,107.14058297983269,107.75270204627827,58.43194498110909,58.27768583194005,11.235927809769231,11.477605351368084
1961-01-01,27.515598915079785,28.2760294963284,16.888466342529032,17.15233472946454,3.956965846570431,4.480827875177764,106.14992202367566,107.63407924786469,58.05093871258828,58.053378845039255,11.364957779073253,11.573942351223442
1961-04-01,27.89188839470731,28.46504872090047,17.042797568199457,17.251685353557374,4.22275594074655,4.517607029280057,105.56304329354391,107.54516837493091,57.727772624831566,57.841772331534855,11.584582494613347,11.672480883563955
1961-07-01,28.34041700419269,28.66578923988016,17.090799546702435,17.356339691626225,4.5389978803837945,4.558571650745646,105.85724415491885,107.48839110771054,57.4869347661762,57.64351475170437,11.766804502530137,11.772972067604742
1961-10-01,28.850034533819407,28.87797193843774,17.37092950676447,17.466484738816536,4.617649237808333,4.603485378364159,107.03881954579366,107.46494176308013,57.415345628762864,57.45918183938022,11.89746882430726,11.875101935608406
1962-01-01,29.31812570306354,29.101109074004953,17.512606623444963,17.582145631421508,4.840543658475915,4.65209669157548,107.26155572634288,107.47501665826465,57.36503242029456,57.28925259151384,12.0778850584597,11.97854122113371
1962-04-01,29.475814619816767,29.334685894737166,17.697193355769503,17.703290144578173,4.7479173181426,4.704157427996505,108.14057806636998,107.51857644473364,57.251050182717194,57.134182053901704,12.08700896963336,12.082962929850735
1962-07-01,29.70184068338555,29.57831285677841,17.76827746832227,17.82984340956558,4.787197745717554,4.759529883957977,107.42191985643758,107.59547933066169,57.066142730784875,56.99447732549351,12.246454574038127,12.188091202597521
1962-10-01,29.63243263266465,29.83168020782118,17.9367493915413,17.961726633187407,4.596153495555786,4.818100165651534,106.14513057925647,107.70600244529793,56.83597071401494,56.87072406791121,12.33059383194254,12.293642917832464
1963-01-01,29.80899995195438,30.094548306061768,17.94676602616386,18.098821321570433,4.78005989687549,4.8797680562875225,106.26469568162094,107.85034633371977,56.60455869084335,56.76355946876814,12.412705336573818,12.399362096226065
1963-04-01,30.01373788403224,30.366543464628712,18.035017902142894,18.240990907274938,4.844599867744568,4.944283398059165,106.47776586431034,108.02775824032382,56.45709703767191,56.673607567934106,12.493098816306777,12.505007533503584
1963-07-01,30.54710479764223,30.64709667205988,18.267950211938555,18.387998630969484,4.958683341129639,5.011318217980646,106.32791256453712,108.23650857282846,56.34109941119077,56.6014038536202,12.735920548739461,12.610338607272471
1963-10-01,30.619061204238786,30.935391884541172,18.263098647963773,18.53946917383153,5.018865016899387,5.080461400354972,106.7070425451635,108.4739017426285,56.24986136868974,56.54736168458192,12.743647248107163,12.71509955299845
1964-01-01,31.132363687895012,31.230517658809344,18.57195048053479,18.694938517333437,5.13467271313351,5.1512439136360095,108.30440964686308,108.73603223171986,56.17659791306078,56.5117469520401,12.838597599716664,12.819106269289783
1964-04-01,31.345984068768498,31.53132368362203,18.82290608370092,18.85374987506302,5.104505944403582,5.223129326254163,108.33958465324936,109.01785501711252,56.14587464009944,56.4946563022493,12.926438575536308,12.922187731897361
1964-07-01,31.698189051634373,31.836550738332082,19.074034662117292,19.015145101440144,5.1590156092351815,5.295539343965149,108.56805522931361,109.31401215734635,56.09065476386451,56.49599432097752,13.058290304140963,13.024180942010892
1964-10-01,31.657380912759873,32.14477042335067,19.021468017499195,19.17831967262498,5.2201249168211135,5.3677859173941185,109.14700853950553,109.61866579260489,56.045378896877374,56.51546492914561,13.000146269617208,13.124921770329317
1965-01-01,32.28731152424151,32.45440908305019,19.329069675522568,19.342478087649184,5.692056137450467,5.43905518376226,110.38449982911477,109.9254446801292,56.02844717574487,56.55253478574463,13.163412839044828,13.224264098829495
1965-04-01,32.56308109566769,32.76351887278474,19.472177629927693,19.50669703578408,5.665921080055454,5.508396406983556,111.02713018144516,110.22760938414275,56.13674982824435,56.60639038599781,13.216909258813931,13.321979465844919
1965-07-01,33.17835881623984,33.0699719150763,19.739211359740708,19.670013396464025,5.810882991669638,5.57497395862941,110.92688557552756,110.51863470621807,56.277014956135666,56.675900659494225,13.462787242046097,13.417795780663434
1965-10-01,33.82856692634292,33.37143607261693,20.149082076666,19.831410742320482,5.862016517997788,5.638019602592955,111.60594636545251,110.79243006564616,56.44906857158166,56.759646866288335,13.65767720859925,13.511368337404372
1966-01-01,34.55998377146057,33.665569751137376,20.418748640097558,19.989885170747414,6.262833635165287,5.696889521393018,112.912328609665,111.0431080093045,56.667158967619066,56.85596207728233,13.829151163681244,13.602373729252328
1966-04-01,34.58046348746466,33.9502484212574,20.41322200666208,20.144604131490937,6.164531946610749,5.751067455908102,113.70285757913261,111.2652502437006,56.973957769738035,56.96298146402058,13.748729306914512,13.690574872729993
1966-07-01,34.77369890457325,34.22385193627968,20.54637463879747,20.294983266839452,6.075102717225727,5.800377422226164,113.91081272939046,111.45457886891671,57.24648202261125,57.078713876131594,13.786101604537173,13.775874108227262
1966-10-01,34.95517320210047,34.485123541069896,20.55693155593213,20.440595766646883,6.118294192732484,5.844908229629815,113.27141075641495,111.60832656212239,57.48293631257256,57.20116311063491,13.888793189022365,13.85821140165307
1967-01-01,35.14796422326706,34.73313608787841,20.58144240017142,20.58116739068283,5.946096069143648,5.884937791978696,112.76529846501471,111.72526631818889,57.706006783398394,57.3284235042478,13.987131062549645,13.937535085102683
1967-04-01,35.03761538105913,34.96725546635187,20.777763234973225,20.716496680430602,5.674432735188722,5.920934886741056,111.65528171818828,111.8052359045256,57.85642974817014,57.458750167294774,14.020381405383455,14.013814909038079
1967-07-01,35.196270167710914,35.18711635170277,20.775136305761357,20.84638405380639,5.810295318607807,5.95342959284844,111.47459003932727,111.84875734899325,57.867390045482544,57.590619122200316,14.097767352045587,14.08705446499264
1967-10-01,35.30073933719955,35.39241362340569,20.755347631276052,20.970670721775292,5.913353125236716,5.9828132018991225,111.47295857304402,111.85629582526485,57.93409482356739,57.72274132934453,14.134046432084704,14.157264685533548
1968-01-01,35.88028561507033,35.58286552374235,21.15984672587729,21.089156122389213,6.0085936303772,6.00939982998989,111.23604233963084,111.82811749366275,58.06229337779871,57.85398925962405,14.374846545482574,14.224466470494443
1968-04-01,36.358070601235184,35.7581506882274,21.402660951071308,21.201505606540437,6.184939182541038,6.033470230528752,111.92267928035537,111.76428282473164,58.24054525161037,57.98335762372681,14.492558032426986,14.288669314351653
1968-07-01,36.48988998921317,35.918152534926456,21.726111009358537,21.307429442958334,5.974659420177923,6.055313180183036,112.24908504550291,111.66451584944805,58.4185392461408,58.109962890398215,14.502099133388844,14.349979936221489
1968-10-01,36.45960652384967,36.06315123709351,21.655770152023706,21.406766271141823,6.054818905172436,6.07531893237923,112.40881940475411,111.52867495905078,58.50030429981976,58.23307535046301,14.46959137716632,14.408637019378954
1969-01-01,36.865628825455175,36.19381131826145,21.785465001994602,21.499621154163307,6.397820701295298,6.093834085066908,112.95013198768524,111.35701790630759,58.61629260056496,58.35215299024919,14.575005475113521,14.464980680935465
1969-04-01,36.826734305492124,36.31107549856542,21.837820582491172,21.586264662163625,6.303889294542135,6.11119806067266,113.53400277202859,111.15038232195039,58.83873769200011,58.46681763693247,14.49169063492295,14.519396420271654
1969-07-01,36.91216287279523,36.416335033792805,21.812292991756806,21.66715756289024,6.363642027761393,6.127941542081576,113.59357870487324,110.91061890053196,59.020263891122795,58.576854650767054,14.504708932992191,14.5723458489969
1969-10-01,36.555636634299695,36.51133354546951,21.852316017224453,21.742931002289748,6.041495322200713,6.144720689394178,112.70364734759626,110.64106190940484,59.179750603406674,58.682281617331604,14.42460599482523,14.624280721291656
1970-01-01,36.31198207924098,36.59815304113943,21.820523591823946,21.814320850568922,5.8071882070847,6.1623443121649055,111.67117783455107,110.3466894619441,59.23424234801843,58.78339459633351,14.409789401827863,14.675617071929816
1970-04-01,36.1701150921456,36.678930441740945,21.740869647188525,21.88214496050045,5.8100921261260785,6.181565251549127,109.61286402183579,110.03371817423626,59.220309929223106,58.88080351397196,14.529311907305468,14.726650507100075
1970-07-01,36.29703819210989,36.75564552425919,21.83993789642768,21.947237837049776,5.8120232231956805,6.202916439175236,108.44075287490813,109.70912611789151,59.18657520981486,58.97540489058377,14.685468582608765,14.777512038237234
1970-10-01,35.698269909672085,36.82997528254682,21.648385426011046,22.010356461909186,5.468294648319192,6.226698642815225,106.98172263357793,109.37955428221588,59.145367576596094,59.06831387789907,14.574496647152676,14.828209519983746
1971-01-01,36.463813175051925,36.903321628468916,21.817011419673427,22.07219988028482,6.087013835637096,6.2529651611622,106.88743910396983,109.05077400157732,59.03491959688477,59.160785122761276,14.905326330449306,14.87869285475868
1971-04-01,36.45262220331931,36.976376672850364,21.85462493385723,22.133246111733765,6.220997920694022,6.281262778909145,106.62772902845876,108.72698155073986,59.07427220805219,59.25412950245463,14.920851988863427,14.928750280204886
1971-07-01,36.55047999674933,37.04956063945696,21.899065646486793,22.193817402351783,6.271099316180761,6.311025785209492,106.03974563857479,108.41096597260271,59.1555662562209,59.349587197745834,15.007552224011683,14.97818400501111
1971-10-01,36.42983852631038,37.122966097137976,22.089306474048684,22.254063444815632,6.072501814121827,6.341640432897668,106.57287275570147,108.10416737388796,59.23918504704329,59.448293557302506,14.901967678676552,15.026788789616848
1972-01-01,36.68401567785023,37.19637105622221,22.027776505060565,22.313949163678735,6.3485001742067615,6.372456037566372,106.56353429246899,107.80652078868893,58.93972170559079,59.55126996248721,15.03343853098741,15.074375403640838
1972-04-01,37.31991351205991,37.26911274488781,22.319528492207045,22.373335248827324,6.683740477466017,6.402635697262841,106.77461136397812,107.51700479980056,59.07232979813372,59.659414155214,15.262366514122407,15.120673695663106
1972-07-01,37.473150793469145,37.34019954796934,22.52626592706035,22.43190001034699,6.768051163946457,6.431311693644251,106.81109136468736,107.2338329774231,59.28230729374678,59.773245809086546,15.302616045199393,15.165384849204882
1972-10-01,37.91864599391338,37.40866433928634,22.84134290770413,22.489284674981672,6.8399735604911625,6.457775213282455,107.41445529855615,106.95477528949947,59.53912169927128,59.892919693612534,15.40462329007478,15.208295774178962
1973-01-01,38.65790775312197,37.47361667161327,23.15301345322281,22.54518618714623,7.137045273954587,6.481514798550228,108.47183669320329,106.67736181168432,59.78565224850293,60.01828388155417,15.582719163431653,15.249277594635506
